dataset,doc_id,key,text,source,version,iteration,paraphraser,split
xsum,xsum|xsum-546,xsum-546,"Among those arrested were six suspects in Italy, four in Britain, and three in Norway. Police say some of the suspects may have travelled to Syria or Iraq. Italy's Ansa news agency said the suspects were accused of international terrorism association. The network was allegedly plotting to free its leader, Mullah Krekar, who is already in detention in Norway. Krekar, the Iraqi-Kurdish founder of the radical Islamist group, Ansar al-Islam, is one of those held in the operation. Two other suspects were arrested in Norway. The three of them are suspected of plotting attacks in Norway and other European countries, according to Italian police. They face extradition to Italy. Krekar - born Najm Faraj Ahmad - has served several jail sentences in recent years, including for praising the killing of staff at the French satirical newspaper Charlie Hebdo in January. The anti-terrorism operation included investigations in the UK, Norway, Finland, Germany and Switzerland, Italian police said. Arrest warrants were issued for 17 people and at least 13 were arrested. The detainees are suspected of involvement in a group called Rawti Shax, described as a ""terrorist organisation of Kurdish-Sunni origin."" Some suspects could not be located, as they are believed to have travelled to Syria and Iraq to join jihadist organisations, according to the EU's judicial co-operation agency, Eurojust. Sixteen are Kurdish or Kosovan, according to Ansa news agency. In a statement, Eurojust said Rawti Shax - or Didi Nwe - represented ""an evolution"" of Ansar al-Islam, which is listed by the UN as a terrorist organisation affiliated with al-Qaeda. According to the Italian investigation, it was founded in Europe, with cells operating via the internet.",Human,original,t0,none,test
xsum,xsum|xsum-547,xsum-547,"In a letter to all party leaders, the Equality and Human Rights Commission expresses concern about hate attacks that have taken place since the UK voted to leave the EU in June. It calls for ""accurate information and respectful debate"" from politicians. The Home Office said extra money had been allocated to tackle hate crime. The commission's letter, which is co-signed by its chairman David Isaac and chief executive Rebecca Hilsenrath, said politicians had spoken about ""the need to heal the country and bring people together"" following the UK's EU referendum. But instead, it said: ""There is growing concern that the divisions on a range of big questions are widening and exacerbating tensions in our society."" It pointed to the killing of Arkadiusz Jozwick, racist, anti-Semitic and homophobic attacks on the streets, and reports of hijabs being pulled off, all of which it described as ""stains on our society."" The letter comes after Thomas Mair was jailed for life on Wednesday for the murder of Labour MP Jo Cox during the referendum campaign. Prosecutors said the attack was ""nothing less than acts of terrorism"" and the judge said it was carried out to advance a political cause of violent white supremacism. The commission, an independent statutory body which advises on equality and human rights law, said: ""We are concerned that attacks on supporters of both sides of the Brexit debate have polarised many parts of the country. ""There are those who used, and continue to use, public concern about immigration policy and the economy to legitimise hate. ""The vast majority of people who voted to leave the European Union did so because they believe it is best for Britain and not because they are intolerant of others."" It describes the Brexit vote as a ""defining moment"" for the country, saying that while the focus has been on the economic and trading implications there should also be a ""discussion on what values we hold as a country."" The letter also criticises the government's aborted plan to demand companies set out the proportion of foreigners they employ, which was announced by Home Secretary Amber Rudd at the Conservative Party conference in October. It said ""politicians of all sides should be aware of the effect on national mood of their words and policies, even when they are not enacted."" The letter also mentioned the discussion around child migrants, ""where dialogue escalated to irrational levels."" And it said there had been an ""ambivalent reception"" to claims of anti-Semitism in politics, an issue that BBC political correspondent Chris Mason said had dogged the Labour Party in particular. The commission said it welcomed the government's hate crime plans, but said more concerted action was needed. It suggested there should be a review of the sentences for hate crimes in England and Wales. Home Office figures released in October showed racist or religious abuse incidents recorded by police in England and Wales jumped 41 in the month after the UK voted to quit the EU. The Home Office said there was ""absolutely no excuse"" for such offences and extra money had been allocated to tackle the issue.",Human,original,t0,none,test
xsum,xsum|xsum-548,xsum-548,"Speaking during a parliamentary debate, Philip Hollobone said individual fireworks are extremely dangerous. But business minister Jo Johnson dismissed a ban and insisted current laws work well. The debate came after a petition to restrict the use of fireworks attracted more than 100,000 names. The petition, which called for restrictions on when fireworks can be used, was started by Jill Cutsforth, from Beverley, East Yorkshire, and Julie Doorne, from Sleaford, Lincolnshire in a bid to reduce stress and fear in people and animals. But, Mr Hollobone, MP for Kettering, called for the government to go further. He said: ""I think there's great merit in saying all fireworks displays need to be licensed with a licensed operator, and frankly, amateur family-organised fireworks displays in people's back gardens are basically rubbish."" Labour's Angela Smith, a member of the the Environment, Food and Rural Affairs Committee, also backed the petition, arguing that restricting the number of days the public and organised events can set off fireworks should be restricted. She said: ""Ideally, we would end the use of fireworks in back gardens. But I do understand the difficulty in delivering that as policy."" Instead, she called for tighter regulations to govern how people use fireworks. Mr Johnson acknowledged the concerns raised but said restricting their use to traditional holidays would be ineffective. ""It is likely that those who already use fireworks in an anti-social or inconsiderate way would not be deterred by further regulation,"" he said. He added: ""Restrictions in use could lead to a drop in legitimate sales, leading to job losses not only in the firework industry but independent and associated businesses."" Bracknell MP Phillip Lee also warned the debate that restricting the number of days that displays are permitted could reduce the viability of well-performing fireworks businesses. The government said following the debate it would continue to monitor the situation closely.",Human,original,t0,none,test
xsum,xsum|xsum-549,xsum-549,"Aiden Hughes, with an address of Balmoral Road, Bangor, posed as a teenage boy before meeting his victim in a Belfast park. During the meeting, he touched the girl over her clothes. He later admitted the charge against him. Belfast Crown Court heard Hughes had marriage problems and took to the internet to ""escape the stress."" A prosecution lawyer told the court that Hughes met the girl on a social networking site, while pretending to be a 14-year-old called Matt Smith. They began exchanging emails which soon became sexual. Hughes asked the girl for meetings and later told her he was 20, and not 14 as previously stated, and admitted his name was Aiden. His victim reported that he made her feel ""a little bit sorry for him."" A defence solicitor for Hughes said he was a young man who did an extremely stupid thing and was deeply ashamed of his actions. The judge ruled Hughes be put on the Sex Offenders' Register for ten years and also made him the subject of a ten-year Sexual Offences Prevention Order, disqualifying him from working with children and restricting his use of the internet. On his release from prison, he will be required to live at an address approved by the authorities. The judge told Hughes the impact on the then 14-year-old could not be ignored or forgotten and that adults deliberately making contact with young children for sexual activity would not be tolerated.",Human,original,t0,none,test
xsum,xsum|xsum-550,xsum-550,"The 23-year-old, on loan from Chelsea, saved a penalty in normal time and one in a shoot-out when the Chairboys knocked Blackpool out of the EFL Trophy in January. And, with four minutes left on the clock in this game, Blackman saved Brad Potts' spot-kick to preserve a point. The first chance of the game fell to Adebayo Akinfenwa who drilled wide after 10 minutes. Midway through the first half a speculative effort from Potts grazed Blackman's crossbar. On the stroke of half-time Paris Cowan-Hall's low drive brought a smart save from visiting goalkeeper Dean Lyness. Shortly after the break a Potts effort was acrobatically clawed back from the goal-line by Blackman. Blackpool claimed the ball had crossed the line but their appeals fell on deaf ears. And Wycombe's keeper had his crowning moment in the dying stages, producing a brilliant save to deny Potts from 12 yards. Match report supplied by the Press Association. Match ends, Wycombe Wanderers 0, Blackpool 0. Second Half ends, Wycombe Wanderers 0, Blackpool 0. Luke O'Nien (Wycombe Wanderers) wins a free kick in the defensive half. Foul by Neil Danns (Blackpool). Foul by Michael Harriman (Wycombe Wanderers). Neil Danns (Blackpool) wins a free kick on the right wing. Substitution, Wycombe Wanderers. Sam Saunders replaces Sam Wood. Joe Jacobson (Wycombe Wanderers) wins a free kick on the right wing. Foul by Jack Payne (Blackpool). Penalty saved! Brad Potts (Blackpool) fails to capitalise on this great opportunity, right footed shot saved in the bottom right corner. Penalty conceded by Max Muller (Wycombe Wanderers) after a foul in the penalty area. Penalty Blackpool. Jamille Matt draws a foul in the penalty area. Attempt missed. Myles Weston (Wycombe Wanderers) header from the centre of the box is close, but misses to the left. Substitution, Wycombe Wanderers. Alex Jakubiak replaces Paris Cowan-Hall. Paris Cowan-Hall (Wycombe Wanderers) wins a free kick in the defensive half. Foul by Tom Aldred (Blackpool). Luke O'Nien (Wycombe Wanderers) is shown the yellow card for a bad foul. Foul by Luke O'Nien (Wycombe Wanderers). Will Aimson (Blackpool) wins a free kick in the defensive half. Substitution, Blackpool. Neil Danns replaces Jordan Flores. Substitution, Blackpool. Jamille Matt replaces Mark Cullen. Attempt missed. Jack Payne (Blackpool) right footed shot from outside the box misses to the right. Paris Cowan-Hall (Wycombe Wanderers) wins a free kick in the defensive half. Foul by Kelvin Mellor (Blackpool). Attempt blocked. Nathan Delfouneso (Blackpool) right footed shot from the centre of the box is blocked. Substitution, Wycombe Wanderers. Myles Weston replaces Dayle Southwell. Jordan Flores (Blackpool) is shown the yellow card. Marcus Bean (Wycombe Wanderers) is shown the yellow card. Attempt blocked. Nathan Delfouneso (Blackpool) right footed shot from outside the box is blocked. Foul by Max Muller (Wycombe Wanderers). Nathan Delfouneso (Blackpool) wins a free kick in the defensive half. Attempt missed. Adebayo Akinfenwa (Wycombe Wanderers) header from the centre of the box is too high. Marcus Bean (Wycombe Wanderers) wins a free kick on the left wing. Foul by Jordan Flores (Blackpool). Foul by Aaron Pierre (Wycombe Wanderers). Mark Cullen (Blackpool) wins a free kick in the defensive half. Attempt missed. Adebayo Akinfenwa (Wycombe Wanderers) header from the centre of the box is close, but misses to the right. Paris Cowan-Hall (Wycombe Wanderers) wins a free kick in the defensive half. Foul by Tom Aldred (Blackpool). Attempt missed. Max Muller (Wycombe Wanderers) right footed shot from more than 35 yards misses to the right.",Human,original,t0,none,test
xsum,xsum|xsum-551,xsum-551,"Simmons, 52, was suspended in September for questioning the continued omissions of Dwayne Bravo and Kieron Pollard. He issued a public apology to the West Indies Cricket Board (WICB). ""I regret my public outburst during a press conference and the revelation of the vote that took place at the selection meeting,"" said Simmons. ""I extend a public apology to all whom I may have offended. I have personally apologised to my fellow selectors and the WICB and now do so again publicly. ""I am looking forward to putting this behind me and doing the job I enjoy with the West Indies' senior men's teams."" Simmons played 26 Tests as an all-rounder for the West Indies between 1988 and 1997, and became head coach of their senior squads in March. Eldine Baptiste took over from Simmons for the current tour of Sri Lanka, with the West Indies losing both Tests and all three one-day internationals before Wednesday's concluding Twenty20 match.",Human,original,t0,none,test
xsum,xsum|xsum-552,xsum-552,"Security assistance has been withheld since 2011, when the Gulf state put down mass Shia-led protests. But US State Department spokesman John Kirby said that Bahrain had made progress on human rights, including the release of political prisoners. Bahrain is home to the US Navy's Fifth fleet and has flown airstrike missions over Syria as part of the US-led coalition against Islamic State (IS). ""We believe it is important to recognise that the government of Bahrain has made some meaningful progress on human rights reforms and reconciliation,"" State Department spokesman John Kirby said in a statement. He added that this did not mean that the US thought the human rights situation in Bahrain was adequate. ""Following the lift of these holds, we will continue to press Bahrain on our human rights concerns,"" Mr Kirby said. He gave no details about what the security assistance would entail. The move was quickly criticised by rights groups. Sarah Margon, the Washington director of Human Rights Watch, said that the decision to lift restrictions was taking place without any ""real or meaningful political reform"" in Bahrain. She said in a statement that ""Bahrain's jails are bursting at the seams with political detainees and the recent prison sentence for political opposition leader, al-Wefaq secretary general Sheikh Ali Salman, means that a political accommodation remains as far away as ever."" Earlier in June, Sheikh Salman was jailed for four years for inciting hatred, promoting disobedience and ""insulting"" public institutions. Shia-dominated demonstrations against Bahrain's Sunni monarchy have occurred sporadically since 2011. Dozens died when the government moved to quash protests four years ago.",Human,original,t0,none,test
xsum,xsum|xsum-553,xsum-553,"Kallum Watkins gave the bottom-of-the-table Rhinos an early lead but Willie Isa's first two Wigan tries put them 12-4 ahead at the break. George Williams, Dom Manfredi and Ben Flower put the Warriors in control before Mitch Achurch pulled one back. But Oliver Gildart and Dan Sarginson went over late on to wrap up the win. Wigan's victory, complete with their biggest points haul of the season, leaves four teams separated by only points difference at the top of the table, although Catalans and Hull both have the opportunity to take over as leaders if they beat Wakefield and Hull KR respectively on Sunday. Shaun Wane's Warriors came into the game - a re-match of last season's Grand Final won by Leeds - having suffered back-to-back league defeats but knowing that they had not been beaten at Magic Weekend since 2008. And once they went in front they proved too good for the out-of-sorts Rhinos, whose nightmare season since winning the treble last year shows no signs of ending. Leeds, who were without 10 regulars through injury and suspension, have now lost five successive games in all competitions and defeat leaves them six points away from eighth-placed Widnes in the race for a top-eight finish before the league splits. Leeds coach Brian McDermott: ""It was a tough way to lose, a tough scoreline. Obviously the crucial part was just after half-time but before then the game was a contest. ""I thought we gave it absolutely everything. We kept on having a crack, probably over-played a bit. ""There was another chunk of effort this week. We're clearly hamstrung with players missing and what's gone on in pre-season and you get to the stage when things don't go your way. ""But quietly there are some positives. I think there is something special to be done for us at the end of the year. ""Your objectives shift as weeks go by and you keep losing games. I don't think I'm giving up on the Grand Final - I know numerically we might just be out of touch at the moment. ""But there is something there to work with, something good for the future. These young fellas are learning some lessons."" Wigan coach Shaun Wane: ""I thought we played well for 40 minutes. We started well in both halves and were ruthless but then we got a bit bored and went away from it. ""I have to say there is loads of spirit in the Leeds team, there is no question about that. They have a competitive coach and competitive players."" Leeds: Hardaker, Handley, Watkins, Keinhorst, Golding, McGuire, Lilley, Galloway, Jones-Buchanan, Singleton, Ferres, Cuthbertson, Walters. Replacements: Mullally, Hallas, Achurch, Briscoe. Wigan: S. Tomkins, Manfredi, Gildart, Sarginson, Charnley, Williams, Smith, Crosby, Powell, Flower, Bateman, Isa, O'Loughlin. Replacements: Mossop, Tautai, Sutton, Burke. Referee: Robert Hicks (RFL), replaced by Joe Cobb (RFL) on 18 minutes because of injury.",Human,original,t0,none,test
xsum,xsum|xsum-554,xsum-554,"Two employees of the Council on American Islamic Relations (CAIR) were initially quarantined in the office. A note reading ""die a painful death, Muslims,"" was in the envelope with the powder, the group's lawyer said. Initial tests showed that the powder is not hazardous, and the quarantine has been lifted. The BBC's James Reevell at the scene says the package is now being passed to the FBI for further inspection. Hazardous materials crews locked down the building and surrounding area shortly before 14:00 local time (19:00 GMT), while staff from CAIR waited outside. In recent days, President Barack Obama has warned against anti-Muslim sentiment in the wake of deadly terror attacks in San Bernardino, California. The Muslim group's leaders said that threats were not uncommon, and had increased since the attacks in Paris about a month ago. Mr Awad tweeted that the office was ""evacuated by DC Fire Dept after receiving envelope with suspicious powdered substance [with] hate message."" The group's lawyer posted a message on Facebook that said: ""It's frightening to experience the hate manifest itself to such a real level. This will not deter us from continuing to protect the civil rights and liberties of all Americans."" Police cordoned off the area, which is located about a half-mile (0.73km) from the US Capitol building. According to its website, the CAIR is an ""organisation that challenges stereotypes of Islam and Muslims.""",Human,original,t0,none,test
xsum,xsum|xsum-556,xsum-556,"Activities also include wife carrying, husband dragging, gravy wrestling, Russian egg roulette, backward running, worm charming and ditch racing. The games, in Llanwrtyd Wells, continue every weekend until 29 August. Bog snorkelling has taken place in the town for 31 years and in 2012 other activities were added as a Wales-focused alternative to the Olympics. Economy Secretary Ken Skates said it was ""a credit to Wales"" which ""puts a smile on faces."" There will be 60 different activities and the bog snorkelling takes place on 28 August.",Human,original,t0,none,test
xsum,xsum|xsum-558,xsum-558,"The visitors took the lead when a clever dummy from the impressive Oscar Dorley set up Maksim Maksimov to net. Defender Joe Shaughnessy headed home Liam Craig's corner to level but Trakai responded with a stunning long-range strike from Vaidotas Silenas. Craig and Graham Cummins wasted chances as Saints failed to find an equaliser. Trakai finished with 10 men as Silenas picked up a second yellow card with eight minutes left, but the visitors held on. St Johnstone made a positive start but Trakai carved out the first opening in the seventh minute. A cross found Aliaksandr Bychanok, but his diving header went wide. The Lithuanian side looked technically accomplished with 18-year-old Liberian Dorley causing Saints plenty of problems, and the visitors took the lead with a fine move in the 14th minute. A low cross into the box found Maksimov, who fired smartly past Zander Clark. The hosts should have equalised when Blair Alston broke through the centre of the FK Trakai defence but he fired straight at the keeper. The rebound fell to Cummins, who had his first shot blocked before blazing his second over the bar. Richard Foster's shot was diverted wide by Arunas Klimavicius, and from the resultant corner St Johnstone equalised, Shaughnessy heading home from close range into the corner. But the joy for the home fans was short-lived as FK Trakai took the lead for a second time. A fantastic strike from Silenas from range flashed past Clark. The noise levels inside McDiarmid Park dipped once more. At the start of the second half Dorley played in Alma Wakili down the left hand side but he fired his shot well wide of the post. Saints manager Tommy Wright brought on new signing Stefan Scougall in the hope of improving the levels of creativity from the home side. His ball from the flank presented Craig with a great chance to equalise, but the midfielder volleyed his shot high over the crossbar. Then an even better chance. From a poor Saints corner the ball fell fortuitously to the feet of Scougall. He lashed in a low shot which beat the keeper, but struck the post. FK Trakai remained a danger, Clark saving well from Maksimov, but St Johnstone had further opportunities. Alston burst through from midfield and engineered a chance at the edge of the box, but his shot was deflected wide. From the resultant corner Saints had the ball in the net from another Shaughnessy header, but the referee blew his whistle for a foul on the keeper. Silenas was sent off for a second bookable offence, but the home side could not capitalise. Alston again created an opening and as the ball flashed across goal, it fell straight to Cummins, but from five yards out the striker's shot was too close to Trakai keeper Ignas Plukas, who blocked the ball with his trailing foot. St Johnstone boss Tommy Wright: ""Obviously, the result is disappointing. The second goal is criminal from us. It was a great finish but the ball should never get to him. ""We were sloppy at times in possession but I thought we created enough chances to get back in the game. But we probably didn't do enough over the 90 minutes. ""Every one of the teams in this competition are all probably technically better than us, that's why we can't allow them time on the ball. We didn't get in about them enough in the first half. ""We will have to be better in the second leg and I think we will be better. The two away goals is a huge advantage for them but I wouldn't rule us out.""",Human,original,t0,none,test
xsum,xsum|xsum-559,xsum-559,"Philae, the first spacecraft to land on a comet, was dropped on to the surface of Comet 67P by its mothership, Rosetta, last November. It worked for 60 hours before its solar-powered battery ran flat. The comet has since moved nearer to the Sun and Philae has enough power to work again, says the BBC's science correspondent Jonathan Amos. An account linked to the probe tweeted the message, ""Hello Earth! Can you hear me?"" On its blog, Esa said Philae had contacted Earth, via Rosetta, for 85 seconds on Saturday in the first contact since going into hibernation in November. ""Philae is doing very well. It has an operating temperature of -35C and has 24 watts available,"" said Philae project manager, Dr Stephan Ulamec. Scientists say they now waiting for the next contact. Esa's senior scientific advisor, Prof Mark McCaughrean, told the BBC: ""It's been a long seven months, and to be quite honest we weren't sure it would happen - there are a lot of very happy people around Europe at the moment."" Philae was carrying large amounts of data that scientists hoped to download once it made contact again, he said. ""I think we're optimistic now that it's awake that we'll have several months of scientific data to pore over,"" he added. This is one of the most astonishing moments in space exploration and the grins on the faces of the scientists and engineers are totally justified, says BBC science editor David Shukman. For the first time, we will have a hitchhiker riding on a comet and describing what happens to a comet as it heats up on its journey through space, he adds. Philae is designed to analyse the ice and rocky fragments that make up the comet. Prof Monica Grady from the Open University told the BBC that scientists now hoped to be able to carry out experiments to see whether comets were the source of life on Earth. Comets contained a lot of water and carbon, and ""these are the same sorts of molecules responsible for getting life going,"" she said. ""What we're trying to find out is whether the building blocks of life, in terms of water and carbon-bearing molecules, were actually delivered to Earth from comets."" When Philae first sent back images of its landing location, researchers could see it was in a dark ditch. The Sun was obscured by a high wall, limiting the amount of light that could reach the robot's solar panels. Scientists knew they only had a limited amount of time - about 60 hours - to gather data before the robot's battery ran flat. But the calculations also indicated that Philae's mission might not be over for good when the juice did eventually run dry. The comet is currently moving in towards the Sun, and the intensity of light falling on Philae, engineers suggested, could be sufficient in time to re-boot the machine. And so it has proved. Scientists must now hope they can get enough power into Philae to carry out a full range of experiments. One ambition not fulfilled before the robot went to sleep was to try to drill into the comet, to examine its chemical make-up. One attempt was made last year, and it failed. A second attempt will now become a priority. Return of the plucky robot Philae's extraordinary opportunity Rosetta: The whole story The Rosetta probe took 10 years to reach 67P, and the lander - about the size of a washing-machine - bounced at least a kilometre when it touched down. Before it lost power, Philae sent back images of its surroundings that showed it was in a dark location with high walls blocking sunlight from reaching its solar panels. Its exact location on the duck-shaped comet has since been a mystery. Esa had a good idea of where it was likely to be, down to a few tens of metres, but could not get Rosetta close enough to the comet to acquire conclusive pictures. Continued radio contact should now allow precise coordinates to be determined, correspondents say. Comet 67P is currently 205 million km (127 million miles) from the Sun, and getting closer. It is due in August to get as close as 186 million km, before then sweeping back out into the outer Solar System. As it nears the sun, the comet will warm and its ices will melt. This process will throw out a huge shroud of gas and dust, and if Philae can continue to keep working it will provide scientists with an extraordinary view of what is happening right at the surface of 67P.",Human,original,t0,none,test
xsum,xsum|xsum-560,xsum-560,"Reuben Lewis from Llanidloes was driven 45 minutes from Ysgol Cedewain, Newtown, without teachers or transport staff realising he was still on board. BBC Wales understands he was then left alone on the parked bus in Rhayader on two separate occasions. Powys council said there had been a ""serious breakdown in communication."" A spokesman added it had spoken to the school and all contractors to ensure immediate safeguards were put in place to prevent any similar incidents in future. The most recent incident was on Monday, when it was only noticed Reuben was missing after his sister spotted he was not present at a school swimming lesson she was teaching at Maldwyn Leisure Centre in Newtown. Police were told and Reuben was found at the Simon Price Cars bus depot. Reuben's father, Rob Lewis, said there had been ""several mistakes"" by the school and transport provider in the past year. He said Reuben was left on the bus in May last year and left at school the following December. ""I was in total and utter shock that this had happened again,"" he said. ""I'm always happy to give someone a second chance, but now I wish I'd never given them a first chance. This beggars belief. ""It was sheer luck that it was noticed Reuben was missing on Monday because his older sister works part time as a lifeguard in the leisure centre. ""She knew her brother was meant to be at the swimming lessons and when she couldn't see him she rang her mother and we alerted the school and the police."" Mr Lewis said he had an agreement with the school to notify them before 09:00 if Reuben would not be attending, so the alarm would be raised if he was not there. ""So how could this happen again on Monday, after we were given so many reassurances?"" he added. Simon Price, owner of Simon Price Cars, said the company was contractually unable to comment while the investigation was ongoing. A council spokesman added: ""Although we have undertaken an internal review of the circumstances surrounding this incident we have advised the parents to make a formal complaint so that we can investigate all of the circumstances in the fullest detail as a matter of urgency. ""We have apologised to the parents.""",Human,original,t0,none,test
xsum,xsum|xsum-561,xsum-561,"While 7 of people underpay and could be fined, 13 are paying too much. The Office of Rail and Road (ORR) wants train companies to refund passengers who accidentally buy tickets that are too expensive for their journey. Train operators said that vending machines were designed for simple ticket requirements. They say plans to simplify fares will help them to give clearer information on ticket machines. The ORR employed mystery shoppers to buy rail tickets from machines. ""Despite investment in new technology and the removal of jargon from ticket machines, our new research shows passengers may be paying more for their journey than necessary,"" said John Larkinson, ORR director of railway markets and economics. ""We are calling on train companies to commit to refund anyone who finds that they could have bought a cheaper ticket for the same journey,"" he added. Rail operators C2C and Scotrail already have a price guarantee in place for when passengers overpay. Earlier this month, the Rail Delivery Group (RDG), which represents train operators, announced a trial scheme to simplify fares. It said the 16 million fares on offer were ""baffling"" for passengers. As part of the trial, which begins in May, ticket machines on stations will also be updated, to make sure they show the cheapest fares available. ""To quickly benefit passengers, the Rail Delivery Group must set out what improvements to ticket machines will be made in the short term,"" said Mr Larkinson. Paul Plummer, chief executive of the RDG, told the BBC that operators were aware that there was a problem with machines, and that they had formulated a 10-point plan to improve them. Yet he pointed out the machines were designed as ""queue-busters"" for passengers with relatively simple requirements, but ""expectations [of passengers] had evolved."" He said that the system of fares was far too complicated. The RDG also added: ""Complex, decades-old government rail fare regulations make it more difficult for train companies to offer the right, simple options on ticket machines. ""Simplifying the number and types of fares in the system will let train companies provide customers with clear information and help them to make better informed choices,"" they added. by Ben Morris, business reporter In the British Rail era, rail fares were a relatively simple affair, with ticket prices worked out on a cost-per mile basis. But in the 1990s, in an effort to make the network more efficient, the operation of rail services was handed to private train operating companies (Tocs). The Tocs were given some freedom to set ticket prices, with advanced ticket bookings particularly important to them, as it helps them to keep their trains full. To protect passengers, other fares were regulated, including season tickets and off-peak fares. The result is a patchwork of fares, that becomes even more complicated when a passenger wants to cross several train regions. Savvy travellers have been taking advantage of this by splitting their journey into several tickets, rather than one through-ticket.",Human,original,t0,none,test
xsum,xsum|xsum-562,xsum-562,"A 911 caller said ""they were going to blow up the Statue of Liberty,"" the National Park Service said. Federal police arrived and when sniffer dogs found ""an area of interest"" near lockers at the statue's base, the island was evacuated. After a sweep, the area was declared safe by late afternoon. The city's fire department said it had been called at 12:57 local time (16:57 GMT) for the investigation of ""a suspicious package."" Statue Cruises, which takes tourists to the Statue of Liberty National Monument and Ellis Island, said ferries were postponed after officials found a suspicious package at Liberty Island. Karen Mason, 68, of Cincinnati, Ohio, said they had just boarded a boat at Ellis Island at 12:40 p.m. ""All of a sudden, they said'Disembark, disembark, disembark. We have to evacuate the boat, she said. There was no sense of danger, she added. ""But we saw helicopters and we knew something was going on,"" she said. The statue was given to the US by France in 1886, in recognition of the friendship between the two nations.",Human,original,t0,none,test
xsum,xsum|xsum-563,xsum-563,"Leeds, 15th in the Championship table, looked vulnerable at the start of the season, particularly at set-pieces. But central defender Bartley has formed an impressive partnership with Pontus Jansson in recent weeks. Bartley, on loan from Swansea, told BBC Radio Leeds: ""You'd have to give the credit to Pep. He had a look and then changed our set-up slightly."" The Yorkshire side were beaten in their opening two league matches of the season, losing 3-0 at QPR and then 2-1 at home to Birmingham. But on-loan Torino defender Jansson, 25, has played a key role in their improvement. Leeds have kept clean sheets in their last two games and conceded just two goals in their last four matches - and just one in their last four away games. Bartley, also 25, explained: ""We have Pontus as a spare man who isn't picking up anyone and whose job it is to go and attack the ball, which he has done very well. ""It's made us look a lot more solid. We're going out there now thinking we're going to win, not just hoping.""",Human,original,t0,none,test
xsum,xsum|xsum-564,xsum-564,"The case had been brought by the Brazilian investment fund DIS, which formerly owned the transfer rights to the 24-year-old forward. The company claimed it was short-changed when Neymar transferred from Brazilian club Santos to Barcelona in 2013. Neymar and his father, who acts as his agent, have both denied any wrongdoing. In a separate case, Barcelona was forced to pay a fine of 5.5m euros (6.1m; PS4.7m) last month because of tax irregularities in Neymar's transfer from Santos. Since moving to the Nou Camp, he has won two La Liga titles, two Copa del Rey trophies, the Champions League, the European Super Cup, the Spanish Super Cup and the Club World Cup. At Barcelona, he forms a powerful attacking trio with Lionel Messi and Luis Suarez. In a separate case in Barcelona this week, Messi was sentenced to 21 months in jail for tax fraud. The Argentine football great has appealed against the court's ruling.",Human,original,t0,none,test
xsum,xsum|xsum-565,xsum-565,"Officials from Staffordshire County Council and the university said the historic building, in the town centre, would become an information centre for prospective students. A number of courses will also be taught there. The courtroom and an art gallery housed in the Grade II-listed building will remain open to the public. Campaigners drew up a petition after the council announced it was considering closing the exhibition space to save money.",Human,original,t0,none,test
xsum,xsum|xsum-566,xsum-566,"Their lawyers had asked the court to declare ""unlawful"" the consultation process that led to the proposed axing of the PS320m fund. The five are among 19,000 people who receive money from the ILF, which the government plans to scrap in 2015. The scheme aids independent living and the average pay-out is PS300 a week. The government has said that councils, which administer most social care, will take over funding this help. On Wednesday, a judge dismissed the application, saying the consultation process had been lawful. The claimants feared that disabled people could be forced out of independent living arrangements and into residential care, or trapped at home by the fund's closure. At a hearing in March, they had argued that there have not been clear reasons given for closing the fund; the consultation featured inadequate information on the differences between the fund and local authority assessment and provision; and there had not been proper assessment of the impact of the change on disabled people's ability to live and work independently. The Department for Work and Pensions has previously said that help for disabled people has been fundamentally changed by personal budgets, intended to give recipients more control, and that it makes sense to have a single system administered by local authorities. The ILF was established in 1988, but the government decided in 2010 that it had become ""no longer appropriate or sustainable"" to keep running the scheme outside the mainstream social care system. The fund closed to new applicants soon afterwards. One of the five applicants, Gabriel Pepper, from Walthamstow, east London, has accused the government of imposing ""appalling cuts"" which were ""a vicious attack on the disabled."" The claimants have said the money enables them to employ personal assistants to help them with their personal needs and to ""go out and have a full life."" Richard Hawkes, chief executive of the disability charity Scope, said: ""Expecting councils to pick up the tab when they are facing the biggest funding cuts in history is an impossible ask."" ""Not getting the support to wash, dress and leave your home is unacceptable.""",Human,original,t0,none,test
xsum,xsum|xsum-567,xsum-567,Energy company BG Group said it was gradually taking workers from the Lomond installation - about 145 miles east of Aberdeen - by helicopter. A Norwegian vessel which caught fire was about 12 miles away. Tugs were being sent from Aberdeen to take the vessel under tow.,Human,original,t0,none,test
